URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,27,LAC,I. Zubac makes 2-pt dunk from 1 ft (assist by R. Rondo),31,DAL,,32,I. Zubac - zubaciv01,2-pt dunk,make,1,R. Rondo - rondora01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,8,LAC,,31,DAL,J. Richardson makes 2-pt jump shot from 9 ft (assist by L. Doni),34,J. Richardson - richajo01,2-pt jump shot,make,9,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,8,LAC,P. George enters the game for T. Mann,31,DAL,,34,,,,,,,,,,,,,,,,,,P. George - georgpa01,T. Mann - mannte01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,8,LAC,,31,DAL,M. Kleber enters the game for J. Brunson,34,,,,,,,,,,,,,,,,,,M. Kleber - klebima01,J. Brunson - brunsja01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,0,LAC,N. Batum misses 3-pt jump shot from 30 ft,31,DAL,,34,N. Batum - batumni01,3-pt jump shot,miss,30,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,0,LAC,Offensive rebound by Team,31,DAL,,34,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,1,0,LAC,End of 1st quarter,31,DAL,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,704,LAC,P. Beverley makes 2-pt jump shot from 10 ft (assist by P. George),33,DAL,,34,P. Beverley - beverpa01,2-pt jump shot,make,10,P. George - georgpa01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,688,LAC,,33,DAL,J. Brunson makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),37,J. Brunson - brunsja01,3-pt jump shot,make,25,W. Cauley-Stein - caulewi01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,673,LAC,K. Leonard makes 3-pt jump shot from 25 ft (assist by R. Rondo),36,DAL,,37,K. Leonard - leonaka01,3-pt jump shot,make,25,R. Rondo - rondora01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,651,LAC,,36,DAL,L. Doni makes 3-pt jump shot from 25 ft,40,L. Dončić - doncilu01,3-pt jump shot,make,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,631,LAC,K. Leonard makes 2-pt jump shot from 13 ft (assist by R. Rondo),38,DAL,,40,K. Leonard - leonaka01,2-pt jump shot,make,13,R. Rondo - rondora01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,617,LAC,,38,DAL,L. Doni makes 2-pt jump shot from 7 ft,42,L. Dončić - doncilu01,2-pt jump shot,make,7,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,607,LAC,,38,DAL,Violation by Team (kicked ball),42,,,,,,,,,,,,Team,kicked ball,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,595,LAC,I. Zubac misses 2-pt hook shot from 5 ft,38,DAL,,42,I. Zubac - zubaciv01,2-pt hook shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,592,LAC,,38,DAL,Defensive rebound by L. Doni,42,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,585,LAC,,38,DAL,Shooting foul by K. Leonard (drawn by L. Doni),42,,,,,,,shooting,K. Leonard - leonaka01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,585,LAC,,38,DAL,L. Doni misses free throw 1 of 2,42,,,,,,,,,,,,,,,L. Dončić - doncilu01,miss,1 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,585,LAC,,38,DAL,Offensive rebound by Team,42,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,585,LAC,M. Morris enters the game for I. Zubac,38,DAL,,42,,,,,,,,,,,,,,,,,,M. Morris - morrima03,I. Zubac - zubaciv01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,585,LAC,,38,DAL,L. Doni misses free throw 2 of 2,42,,,,,,,,,,,,,,,L. Dončić - doncilu01,miss,2 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,580,LAC,Defensive rebound by P. Beverley,38,DAL,,42,,,,,,,,,,P. Beverley - beverpa01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,558,LAC,R. Rondo misses 2-pt jump shot from 10 ft,38,DAL,,42,R. Rondo - rondora01,2-pt jump shot,miss,10,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,556,LAC,,38,DAL,Defensive rebound by L. Doni,42,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,556,LAC,,38,DAL,Personal foul by R. Rondo (drawn by L. Doni),42,,,,,,,personal,R. Rondo - rondora01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,535,LAC,,38,DAL,L. Doni misses 3-pt jump shot from 25 ft,42,L. Dončić - doncilu01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,532,LAC,Defensive rebound by P. George,38,DAL,,42,,,,,,,,,,P. George - georgpa01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,526,LAC,P. George makes 2-pt jump shot from 11 ft,40,DAL,,42,P. George - georgpa01,2-pt jump shot,make,11,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,508,LAC,,40,DAL,W. Cauley-Stein misses 2-pt layup from 4 ft,42,W. Cauley-Stein - caulewi01,2-pt layup,miss,4,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,507,LAC,,40,DAL,Offensive rebound by W. Cauley-Stein,42,,,,,,,,,,W. Cauley-Stein - caulewi01,offensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,506,LAC,,40,DAL,Turnover by W. Cauley-Stein (bad pass; steal by K. Leonard),42,,,,,,,,,,,,,,,,,,,,W. Cauley-Stein - caulewi01,bad pass,steal,K. Leonard - leonaka01,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,501,LAC,M. Morris misses 3-pt jump shot from 23 ft,40,DAL,,42,M. Morris - morrima03,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,498,LAC,,40,DAL,Defensive rebound by W. Cauley-Stein,42,,,,,,,,,,W. Cauley-Stein - caulewi01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,Shooting foul by P. George (drawn by L. Doni),42,,,,,,,shooting,P. George - georgpa01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,L. Doni makes free throw 1 of 2,43,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,1 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,T. Mann enters the game for R. Rondo,40,DAL,,43,,,,,,,,,,,,,,,,,,T. Mann - mannte01,R. Rondo - rondora01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,T. Hardaway enters the game for J. Brunson,43,,,,,,,,,,,,,,,,,,T. Hardaway - hardati02,J. Brunson - brunsja01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,M. Kleber enters the game for W. Cauley-Stein,43,,,,,,,,,,,,,,,,,,M. Kleber - klebima01,W. Cauley-Stein - caulewi01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,K. Porziis enters the game for J. Richardson,43,,,,,,,,,,,,,,,,,,K. Porziņģis - porzikr01,J. Richardson - richajo01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,490,LAC,,40,DAL,L. Doni makes free throw 2 of 2,44,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,2 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,473,LAC,P. Beverley misses 3-pt jump shot from 23 ft,40,DAL,,44,P. Beverley - beverpa01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,470,LAC,,40,DAL,Defensive rebound by L. Doni,44,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,463,LAC,,40,DAL,L. Doni misses 2-pt jump shot from 5 ft,44,L. Dončić - doncilu01,2-pt jump shot,miss,5,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,461,LAC,Defensive rebound by T. Mann,40,DAL,,44,,,,,,,,,,T. Mann - mannte01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,456,LAC,P. George makes 2-pt layup from 1 ft (assist by T. Mann),42,DAL,,44,P. George - georgpa01,2-pt layup,make,1,T. Mann - mannte01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,455,LAC,,42,DAL,Dallas full timeout,44,,,,,,,,,,,,,,DAL,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,455,LAC,R. Jackson enters the game for P. Beverley,42,DAL,,44,,,,,,,,,,,,,,,,,,R. Jackson - jacksre01,P. Beverley - beverpa01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,455,LAC,,42,DAL,J. Brunson enters the game for L. Doni,44,,,,,,,,,,,,,,,,,,J. Brunson - brunsja01,L. Dončić - doncilu01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,432,LAC,,42,DAL,J. Brunson misses 2-pt jump shot from 10 ft,44,J. Brunson - brunsja01,2-pt jump shot,miss,10,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,431,LAC,Defensive rebound by K. Leonard,42,DAL,,44,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,430,LAC,Personal foul by D. Finney-Smith (drawn by K. Leonard),42,DAL,,44,,,,,,,personal,D. Finney-Smith - finnedo01,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,416,LAC,P. George makes 3-pt jump shot from 26 ft (assist by M. Morris),45,DAL,,44,P. George - georgpa01,3-pt jump shot,make,26,M. Morris - morrima03,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,396,LAC,,45,DAL,J. Brunson makes 3-pt jump shot from 27 ft (assist by K. Porziis),47,J. Brunson - brunsja01,3-pt jump shot,make,27,K. Porziņģis - porzikr01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,380,LAC,P. George makes 2-pt layup from 2 ft,47,DAL,,47,P. George - georgpa01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,370,LAC,,47,DAL,M. Kleber makes 3-pt jump shot from 23 ft (assist by J. Brunson),50,M. Kleber - klebima01,3-pt jump shot,make,23,J. Brunson - brunsja01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,354,LAC,P. George makes 2-pt jump shot from 16 ft,49,DAL,,50,P. George - georgpa01,2-pt jump shot,make,16,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,336,LAC,,49,DAL,K. Porziis misses 2-pt jump shot from 12 ft,50,K. Porziņģis - porzikr01,2-pt jump shot,miss,12,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,333,LAC,Defensive rebound by M. Morris,49,DAL,,50,,,,,,,,,,M. Morris - morrima03,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,327,LAC,Turnover by K. Leonard (step out of bounds),49,DAL,,50,,,,,,,,,,,,,,,,,,,,K. Leonard - leonaka01,step out of bounds,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,313,LAC,,49,DAL,Away from play foul by P. George (drawn by M. Kleber),50,,,,,,,away from play,P. George - georgpa01,M. Kleber - klebima01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,313,LAC,,49,DAL,L. Doni enters the game for J. Brunson,50,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,J. Brunson - brunsja01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,308,LAC,,49,DAL,T. Hardaway misses 3-pt jump shot from 28 ft,50,T. Hardaway - hardati02,3-pt jump shot,miss,28,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,305,LAC,Defensive rebound by K. Leonard,49,DAL,,50,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,299,LAC,K. Leonard makes 2-pt dunk from 1 ft (assist by P. George),51,DAL,,50,K. Leonard - leonaka01,2-pt dunk,make,1,P. George - georgpa01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,284,LAC,,51,DAL,Turnover by L. Doni (bad pass),50,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,bad pass,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,274,LAC,P. George makes 2-pt jump shot from 15 ft,53,DAL,,50,P. George - georgpa01,2-pt jump shot,make,15,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,273,LAC,,53,DAL,Dallas full timeout,50,,,,,,,,,,,,,,DAL,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,260,LAC,,53,DAL,Shooting foul by T. Mann (drawn by L. Doni),50,,,,,,,shooting,T. Mann - mannte01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,260,LAC,,53,DAL,L. Doni makes free throw 1 of 2,51,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,1 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,260,LAC,,53,DAL,L. Doni makes free throw 2 of 2,52,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,2 of 2,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,243,LAC,K. Leonard makes 2-pt layup from 1 ft (assist by T. Mann),55,DAL,,52,K. Leonard - leonaka01,2-pt layup,make,1,T. Mann - mannte01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,221,LAC,,55,DAL,T. Hardaway makes 3-pt jump shot from 26 ft,55,T. Hardaway - hardati02,3-pt jump shot,make,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,213,LAC,Personal foul by K. Porziis (drawn by P. George),55,DAL,,55,,,,,,,personal,K. Porziņģis - porzikr01,P. George - georgpa01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,213,LAC,,55,DAL,W. Cauley-Stein enters the game for K. Porziis,55,,,,,,,,,,,,,,,,,,W. Cauley-Stein - caulewi01,K. Porziņģis - porzikr01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,208,LAC,P. George misses 3-pt jump shot from 26 ft,55,DAL,,55,P. George - georgpa01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,205,LAC,,55,DAL,Defensive rebound by M. Kleber,55,,,,,,,,,,M. Kleber - klebima01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,185,LAC,,55,DAL,L. Doni misses 3-pt jump shot from 28 ft,55,L. Dončić - doncilu01,3-pt jump shot,miss,28,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,180,LAC,Defensive rebound by R. Jackson,55,DAL,,55,,,,,,,,,,R. Jackson - jacksre01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,176,LAC,Personal foul by W. Cauley-Stein (drawn by K. Leonard),55,DAL,,55,,,,,,,personal,W. Cauley-Stein - caulewi01,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,165,LAC,Turnover by K. Leonard (bad pass; steal by W. Cauley-Stein),55,DAL,,55,,,,,,,,,,,,,,,,,,,,K. Leonard - leonaka01,bad pass,steal,W. Cauley-Stein - caulewi01,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,161,LAC,,55,DAL,D. Finney-Smith misses 3-pt jump shot from 26 ft,55,D. Finney-Smith - finnedo01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,157,LAC,Defensive rebound by T. Mann,55,DAL,,55,,,,,,,,,,T. Mann - mannte01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,152,LAC,M. Morris makes 2-pt layup from 1 ft,57,DAL,,55,M. Morris - morrima03,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,135,LAC,,57,DAL,L. Doni makes 2-pt layup at rim,57,L. Dončić - doncilu01,2-pt layup,make,0,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,118,LAC,R. Jackson misses 3-pt jump shot from 25 ft,57,DAL,,57,R. Jackson - jacksre01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,116,LAC,,57,DAL,Defensive rebound by L. Doni,57,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,109,LAC,,57,DAL,L. Doni misses 2-pt jump shot from 10 ft,57,L. Dončić - doncilu01,2-pt jump shot,miss,10,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,106,LAC,Defensive rebound by K. Leonard,57,DAL,,57,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,101,LAC,K. Leonard misses 3-pt jump shot from 26 ft,57,DAL,,57,K. Leonard - leonaka01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,98,LAC,Offensive rebound by T. Mann,57,DAL,,57,,,,,,,,,,T. Mann - mannte01,offensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,96,LAC,R. Jackson misses 3-pt jump shot from 23 ft,57,DAL,,57,R. Jackson - jacksre01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,93,LAC,,57,DAL,Defensive rebound by W. Cauley-Stein,57,,,,,,,,,,W. Cauley-Stein - caulewi01,defensive,,,,,,,,,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,93,LAC,N. Batum enters the game for P. George,57,DAL,,57,,,,,,,,,,,,,,,,,,N. Batum - batumni01,P. George - georgpa01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,93,LAC,R. Rondo enters the game for K. Leonard,57,DAL,,57,,,,,,,,,,,,,,,,,,R. Rondo - rondora01,K. Leonard - leonaka01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,93,LAC,I. Zubac enters the game for T. Mann,57,DAL,,57,,,,,,,,,,,,,,,,,,I. Zubac - zubaciv01,T. Mann - mannte01,,,,,,,
/boxscores/202105280DAL.html,playoff,American Airlines Center Dallas Texas,May 28 2021,9:30 PM,LAC,2,72,LAC,,57,DAL,M. Kleber misses 3-pt jump shot from 40 ft,57,M. Kleber - klebima01,3-pt jump shot,miss,40,,,,,,,,,,,,,,,,,,,,,,
